"game_id","season","week","game_date","game_time_eastern","home_team_abbr","visitor_team_abbr","play_id","play_description","quarter","game_clock","down","yards_to_go","possession_team","defensive_team","yardline_side","yardline_number","pre_snap_home_score","pre_snap_visitor_score","play_nullified_by_penalty","pass_result","pass_length","offense_formation","receiver_alignment","route_of_targeted_receiver","play_action","dropback_type","dropback_distance","pass_location_type","defenders_in_the_box","team_coverage_man_zone","team_coverage_type","penalty_yards","pre_penalty_yards_gained","yards_gained","expected_points","expected_points_added","pre_snap_home_team_win_probability","pre_snap_visitor_team_win_probability","home_team_win_probability_added","visitor_team_win_probility_added"
2023100104,2023,4,"10/01/2023","13:00:00","CLE","BAL",2335,"(:17) (Shotgun) L.Jackson pass short right to M.Andrews for 7 yards, TOUCHDOWN.",2,"00:17",3,6,"BAL","CLE","CLE",7,3,14,"N","C",7,"SHOTGUN","2x2","CORNER",FALSE,"TRADITIONAL",2.55999994277954,"INSIDE_BOX",6,"ZONE_COVERAGE","COVER_3_ZONE",NA,7,7,3.55550464201951,3.44449535798049,0.094382843002677,0.905617156997323,-0.0147624257951975,0.0147624257951975
2023100104,2023,4,"10/01/2023","13:00:00","CLE","BAL",2914,"(7:11) (Shotgun) D.Thompson-Robinson pass incomplete deep right to A.Cooper (R.Darby).",3,"07:11",1,15,"CLE","BAL","CLE",19,3,21,"N","I",21,"SHOTGUN","3x1","GO",FALSE,"TRADITIONAL",4.59999990463257,"INSIDE_BOX",6,"ZONE_COVERAGE","COVER_6_ZONE",NA,0,0,0.770008571445942,-0.774555352982134,0.0548105016350746,0.945189498364925,-0.00538510549813509,0.00538510549813509
2023100104,2023,4,"10/01/2023","13:00:00","CLE","BAL",767,"(5:00) (Shotgun) D.Thompson-Robinson pass short right to E.Moore to CLV 44 for 7 yards (R.Darby).",1,"05:00",2,8,"CLE","BAL","CLE",37,0,7,"N","C",6,"SHOTGUN","3x1","HITCH",FALSE,"TRADITIONAL",3.13000011444092,"INSIDE_BOX",6,"ZONE_COVERAGE","COVER_4_ZONE",NA,7,7,1.66531821945682,0.639767163898796,0.307380057871342,0.692619942128658,0.0154486633837223,-0.0154486633837223
2023100104,2023,4,"10/01/2023","13:00:00","CLE","BAL",3160,"(2:41) (Shotgun) L.Jackson pass short left to D.Duvernay ran ob at BLT 45 for 10 yards (M.Emerson).",3,"02:41",3,11,"BAL","CLE","BAL",35,3,21,"N","C",6,"SHOTGUN","2x2","OUT",FALSE,"TRADITIONAL",1.89999997615814,"INSIDE_BOX",6,"ZONE_COVERAGE","COVER_3_ZONE",NA,10,10,-0.196444308152422,0.34240452433005,0.0458282455801964,0.954171754419804,-0.00675763748586178,0.00675763748586178
2023100104,2023,4,"10/01/2023","13:00:00","CLE","BAL",3757,"(10:19) (No Huddle, Shotgun) D.Thompson-Robinson pass short right to D.Njoku to CLV 46 for 1 yard (K.Seymour).",4,"10:19",2,1,"CLE","BAL","CLE",45,3,21,"N","C",0,"EMPTY","3x2","FLAT",FALSE,"TRADITIONAL",5.26000022888184,"INSIDE_BOX",6,"ZONE_COVERAGE","COVER_4_ZONE",NA,1,1,3.06278554943856,-0.232683435548097,0.0253341272473335,0.974665872752666,-0.00578469689935446,0.00578469689935446
2023100104,2023,4,"10/01/2023","13:00:00","CLE","BAL",3782,"(9:55) (No Huddle, Shotgun) D.Thompson-Robinson pass incomplete short right to D.Peoples-Jones [M.Harrison].",4,"09:55",1,10,"CLE","BAL","CLE",46,3,21,"N","I",11,"SHOTGUN","2x2","HITCH",FALSE,"TRADITIONAL",2.88000011444092,"INSIDE_BOX",6,"ZONE_COVERAGE","COVER_6_ZONE",NA,0,0,2.83010211389046,-0.477874240605161,0.0195494303479791,0.980450569652021,-0.00410066777840257,0.00410066777840257
2023100104,2023,4,"10/01/2023","13:00:00","CLE","BAL",4305,"(1:26) (Shotgun) D.Thompson-Robinson pass short left to C.Tillman to CLV 42 for 5 yards (B.Stephens).",4,"01:26",3,2,"CLE","BAL","CLE",37,3,28,"N","C",4,"SHOTGUN","2x2","SLANT",TRUE,"TRADITIONAL",1.23000001907349,"INSIDE_BOX",6,"MAN_COVERAGE","COVER_1_MAN",NA,5,5,1.17075004789513,0.504905222798698,0.00172655680216849,0.998273443197832,0.000695677706971765,-0.000695677706971765
2023100104,2023,4,"10/01/2023","13:00:00","CLE","BAL",903,"(3:08) (Shotgun) D.Thompson-Robinson pass short middle to J.Ford to BLT 35 for 5 yards (R.Smith).",1,"03:08",3,31,"CLE","BAL","BAL",40,0,7,"N","C",4,"SHOTGUN","2x2","ANGLE",FALSE,"TRADITIONAL",1.77999997138977,"INSIDE_BOX",6,"ZONE_COVERAGE","COVER_3_ZONE",NA,5,5,1.12530220439658,0.358954409603029,0.295223100110888,0.704776899889112,0.00344248674809933,-0.00344248674809933
2023100104,2023,4,"10/01/2023","13:00:00","CLE","BAL",1513,"(10:21) (Shotgun) D.Thompson-Robinson pass short right to D.Njoku to CLV 49 for 6 yards (R.Smith).",2,"10:21",3,6,"CLE","BAL","CLE",43,3,7,"N","C",6,"EMPTY","3x2","HITCH",FALSE,"TRADITIONAL",3.01999998092651,"INSIDE_BOX",6,"ZONE_COVERAGE","COVER_4_ZONE",NA,6,6,1.17814019625075,1.67619472066872,0.346628785133362,0.653371214866638,0.0346656404435635,-0.0346656404435635
2023100104,2023,4,"10/01/2023","13:00:00","CLE","BAL",3915,"(8:14) (Shotgun) L.Jackson pass short right to P.Ricard to CLV 23 for 14 yards (J.Owusu-Koramoah) [M.Garrett].",4,"08:14",3,9,"BAL","CLE","CLE",37,3,21,"N","C",2,"SHOTGUN","2x2","FLAT",FALSE,"SCRAMBLE",3.39000010490417,"OUTSIDE_RIGHT",7,"MAN_COVERAGE","COVER_1_MAN",NA,14,14,2.26496999152005,2.28584993770346,0.00246844254434109,0.997531557455659,4.67578647658229e-05,-4.67578647658229e-05
2023100104,2023,4,"10/01/2023","13:00:00","CLE","BAL",590,"(7:06) (No Huddle, Shotgun) D.Thompson-Robinson pass incomplete deep middle to A.Cooper [B.Urban].",1,"07:06",2,3,"CLE","BAL","CLE",45,0,0,"N","I",37,"SHOTGUN","3x1","POST",TRUE,"TRADITIONAL",6.84999990463257,"OUTSIDE_LEFT",6,"ZONE_COVERAGE","COVER_3_ZONE",NA,0,0,2.6330897777807,-0.879184518940747,0.490039944648743,0.509960055351257,-0.00722982734441757,0.00722982734441757
2023100104,2023,4,"10/01/2023","13:00:00","CLE","BAL",2937,"(7:05) (Shotgun) D.Thompson-Robinson pass short right to E.Moore to CLV 32 for 13 yards (R.Darby).",3,"07:05",2,15,"CLE","BAL","CLE",19,3,21,"N","C",13,"EMPTY","3x2","HITCH",FALSE,"TRADITIONAL",5,"INSIDE_BOX",6,"ZONE_COVERAGE","COVER_4_ZONE",NA,13,13,-0.0045467815361917,1.46419717743993,0.0494253961369395,0.95057460386306,0.00798337440937757,-0.00798337440937757
2023100104,2023,4,"10/01/2023","13:00:00","CLE","BAL",2229,"(:36) (Shotgun) L.Jackson pass deep right to Z.Flowers pushed ob at CLV 11 for 43 yards (M.Emerson).",2,"00:36",2,29,"BAL","CLE","BAL",46,3,14,"N","C",43,"SHOTGUN","2x2","POST",FALSE,"SCRAMBLE",4.09999990463257,"OUTSIDE_RIGHT",6,"ZONE_COVERAGE","COVER_3_ZONE",NA,43,43,1.14162265521009,3.47336129209725,0.13146804459393,0.86853195540607,-0.0366418994963169,0.0366418994963169
2023100104,2023,4,"10/01/2023","13:00:00","CLE","BAL",1237,"(14:20) (Shotgun) D.Thompson-Robinson pass short right to D.Njoku to CLV 32 for 6 yards (A.Maulet) [K.Van Noy].",2,"14:20",3,12,"CLE","BAL","CLE",26,3,7,"N","C",5,"SHOTGUN","3x1","FLAT",FALSE,"TRADITIONAL",5.34999990463257,"INSIDE_BOX",6,"ZONE_COVERAGE","COVER_6_ZONE",NA,6,6,-0.501194296404719,-0.62777162855491,0.32154569029808,0.67845430970192,-0.0156786553561687,0.0156786553561687
2023100104,2023,4,"10/01/2023","13:00:00","CLE","BAL",2672,"(11:33) (Shotgun) L.Jackson to BLT 49 for -7 yards. FUMBLES, and recovers at BLT 49. L.Jackson pass short right to N.Agholor to CLV 40 for 4 yards (J.Owusu-Koramoah).",3,"11:33",2,8,"BAL","CLE","CLE",44,3,21,"N","C",3,"SHOTGUN","3x1","OUT",FALSE,"TRADITIONAL",1.49000000953674,"INSIDE_BOX",7,"ZONE_COVERAGE","COVER_2_ZONE",NA,4,4,2.73745656339452,-0.295436742133461,0.0552475759759545,0.944752424024045,-0.00065846461802721,0.00065846461802721
2023100104,2023,4,"10/01/2023","13:00:00","CLE","BAL",341,"(9:55) (Shotgun) D.Thompson-Robinson pass incomplete short middle to D.Peoples-Jones (R.Smith).",1,"09:55",2,8,"CLE","BAL","CLE",47,0,0,"N","I",5,"SHOTGUN","3x1","POST",FALSE,"TRADITIONAL",3.39000010490417,"INSIDE_BOX",6,"ZONE_COVERAGE","COVER_4_ZONE",NA,0,0,2.31430195784196,-0.960347419371828,0.484974328428507,0.515025671571493,-0.017153549939394,0.017153549939394
2023100104,2023,4,"10/01/2023","13:00:00","CLE","BAL",291,"(11:11) (Shotgun) D.Thompson-Robinson pass short middle to D.Njoku to CLV 45 for 15 yards (G.Stone).",1,"11:11",3,5,"CLE","BAL","CLE",30,0,0,"N","C",5,"SHOTGUN","2x2","IN",FALSE,"TRADITIONAL",3.04999995231628,"INSIDE_BOX",6,"MAN_COVERAGE","COVER_1_MAN",NA,15,15,0.467624423559755,2.24503016867675,0.44182251021266,0.55817748978734,0.0463474914431572,-0.0463474914431572
2023100104,2023,4,"10/01/2023","13:00:00","CLE","BAL",3048,"(4:17) (Shotgun) D.Thompson-Robinson pass incomplete deep left to D.Njoku (P.Queen).",3,"04:17",3,21,"CLE","BAL","CLE",24,3,21,"N","I",18,"SHOTGUN","3x1","CROSS",FALSE,"TRADITIONAL",4.8600001335144,"INSIDE_BOX",6,"ZONE_COVERAGE","COVER_6_ZONE",NA,0,0,-0.644771997351199,-1.02804543077946,0.0331039587035775,0.966896041296422,-0.00806826259940863,0.00806826259940863
2023100104,2023,4,"10/01/2023","13:00:00","CLE","BAL",2853,"(7:54) (Shotgun) D.Thompson-Robinson pass deep left to A.Cooper ran ob at CLV 24 for 16 yards.",3,"07:54",1,10,"CLE","BAL","CLE",8,3,21,"N","C",16,"EMPTY","3x2","OUT",FALSE,"TRADITIONAL",3.71000003814697,"OUTSIDE_LEFT",5,"ZONE_COVERAGE","COVER_3_ZONE",NA,16,16,0.269222569651902,1.20201724208891,0.0551244858652353,0.944875514134765,0.00581133738160133,-0.00581133738160133
2023100104,2023,4,"10/01/2023","13:00:00","CLE","BAL",1893,"(4:18) D.Thompson-Robinson pass short right to J.Akins to CLV 31 for 6 yards (A.Maulet).",2,"04:18",1,10,"CLE","BAL","CLE",25,3,14,"N","C",1,"SINGLEBACK","3x1","FLAT",TRUE,"DESIGNED_ROLLOUT_RIGHT",5.05000019073486,"OUTSIDE_RIGHT",6,"ZONE_COVERAGE","COVER_3_ZONE",NA,6,6,1.23239117045887,0.150551347993314,0.184288736432791,0.815711263567209,0.00301701575517654,-0.00301701575517654
2023100104,2023,4,"10/01/2023","13:00:00","CLE","BAL",517,"(8:16) (Shotgun) L.Jackson pass short left to M.Andrews to BLT 24 for 7 yards (G.Newsome, A.Walker).",1,"08:16",3,13,"BAL","CLE","BAL",17,0,0,"N","C",3,"SHOTGUN","3x1","FLAT",FALSE,"TRADITIONAL",4.1399998664856,"INSIDE_BOX",4,"ZONE_COVERAGE","COVER_2_ZONE",NA,7,7,-1.22535661095753,-0.54941244982183,0.481530658900738,0.518469341099262,0.0249223746359348,-0.0249223746359348
2023100104,2023,4,"10/01/2023","13:00:00","CLE","BAL",1560,"(9:34) (Shotgun) D.Thompson-Robinson pass short right to J.Ford pushed ob at BLT 45 for 6 yards (K.Hamilton).",2,"09:34",2,10,"CLE","BAL","CLE",49,3,7,"N","C",1,"EMPTY","3x2","FLAT",FALSE,"TRADITIONAL",0.589999973773956,"INSIDE_BOX",5,"MAN_COVERAGE","COVER_0_MAN",NA,6,6,2.30628428282216,-0.183989115525037,0.369947429746389,0.630052570253611,-0.00427855178713799,0.00427855178713799
2023100104,2023,4,"10/01/2023","13:00:00","CLE","BAL",1397,"(11:34) (Shotgun) L.Jackson pass short right to Z.Flowers to CLV 36 for 7 yards (M.Hurst; A.Wright).",2,"11:34",1,10,"BAL","CLE","CLE",43,3,7,"N","C",0,"SHOTGUN","3x1","CROSS",FALSE,"TRADITIONAL",2.60999989509583,"INSIDE_BOX",7,"ZONE_COVERAGE","COVER_3_ZONE",NA,7,7,3.17664635856636,0.496542181936093,0.277115918695927,0.722884081304073,-0.00283421948552132,0.00283421948552132
2023100104,2023,4,"10/01/2023","13:00:00","CLE","BAL",4352,"(:12) (No Huddle, Shotgun) D.Thompson-Robinson pass incomplete deep left to C.Tillman.",4,"00:12",1,10,"CLE","BAL","BAL",18,3,28,"N","I",18,"SHOTGUN","3x1","GO",FALSE,"TRADITIONAL",5.28999996185303,"INSIDE_BOX",7,"MAN_COVERAGE","COVER_0_MAN",NA,0,0,3.20330961188301,-0.401685056625865,0.00332413008436561,0.996675869915634,0.000510395038872957,-0.000510395038872957
2023100104,2023,4,"10/01/2023","13:00:00","CLE","BAL",1693,"(7:25) (Shotgun) L.Jackson pass short left to M.Andrews to CLV 47 for 36 yards (G.Newsome) [A.Walker].",2,"07:25",1,10,"BAL","CLE","BAL",17,3,7,"N","C",10,"SHOTGUN","3x1","OUT",TRUE,"TRADITIONAL",1.20000004768372,"OUTSIDE_RIGHT",6,"ZONE_COVERAGE","COVER_3_ZONE",NA,36,36,1.02357877232134,2.00548398378305,0.310297794640064,0.689702205359936,-0.0358627215027809,0.0358627215027809
2023100104,2023,4,"10/01/2023","13:00:00","CLE","BAL",613,"(6:59) (Shotgun) D.Thompson-Robinson pass deep left intended for A.Cooper INTERCEPTED by B.Stephens (A.Maulet) at BLT 38. B.Stephens to CLV 10 for 52 yards (D.Thompson-Robinson).",1,"06:59",3,3,"CLE","BAL","CLE",45,0,0,"N","IN",17,"EMPTY","3x2","SLANT",FALSE,"TRADITIONAL",3.22000002861023,"INSIDE_BOX",5,"ZONE_COVERAGE","COVER_3_ZONE",NA,0,0,1.75390525883995,-7.17484288988635,0.482810117304325,0.517189882695675,-0.14951915666461,0.14951915666461
2023100104,2023,4,"10/01/2023","13:00:00","CLE","BAL",3242,"(1:35) (Shotgun) D.Thompson-Robinson pass short right to D.Njoku to CLV 11 for 9 yards (R.Smith).",3,"01:35",1,12,"CLE","BAL","CLE",2,3,21,"N","C",4,"SHOTGUN","3x1","FLAT",FALSE,"TRADITIONAL",3.57999992370605,"INSIDE_BOX",6,"ZONE_COVERAGE","COVER_4_ZONE",NA,9,9,-0.233448307961226,0.753865852020681,0.0266439998522401,0.97335600014776,0.00476441625505686,-0.00476441625505686
2023100104,2023,4,"10/01/2023","13:00:00","CLE","BAL",3984,"(6:02) (Shotgun) L.Jackson pass short left to M.Andrews for 18 yards, TOUCHDOWN.",4,"06:02",3,5,"BAL","CLE","CLE",18,3,21,"N","C",7,"SHOTGUN","3x1","CROSS",FALSE,"TRADITIONAL",2.82999992370605,"INSIDE_BOX",7,"ZONE_COVERAGE","COVER_3_ZONE",NA,18,18,3.90476539439987,3.09523460560013,0.00209384597837925,0.997906154021621,-0.000297062855679542,0.000297062855679542
2023100105,2023,4,"10/01/2023","13:00:00","HOU","PIT",805,"(2:57) (Shotgun) C.Stroud pass short right to R.Woods to PIT 22 for 5 yards (P.Peterson).",1,"02:57",3,3,"HOU","PIT","PIT",27,7,0,"N","C",5,"EMPTY","3x2","OUT",FALSE,"TRADITIONAL",1.05999994277954,"INSIDE_BOX",6,"ZONE_COVERAGE","COVER_6_ZONE",NA,5,5,3.62876561819576,1.03916767390911,0.768074333667755,0.231925666332245,0.0209167767316103,-0.0209167767316103
2023100105,2023,4,"10/01/2023","13:00:00","HOU","PIT",1172,"(12:22) C.Stroud pass incomplete deep right to J.Metchie.",2,"12:22",2,6,"HOU","PIT","PIT",20,10,0,"N","I",17,"SINGLEBACK","2x2","CROSS",TRUE,"DESIGNED_ROLLOUT_RIGHT",3.5,"OUTSIDE_RIGHT",7,"MAN_COVERAGE","COVER_1_MAN",NA,0,0,4.360745228827,-0.620015282300301,0.829047093167901,0.170952906832099,-0.0108165554702282,0.0108165554702282
2023100105,2023,4,"10/01/2023","13:00:00","HOU","PIT",1293,"(11:25) (Shotgun) K.Pickett pass short right to A.Robinson ran ob at PIT 23 for 8 yards.",2,"11:25",2,16,"PIT","HOU","PIT",15,13,0,"N","C",7,"SHOTGUN","3x1","OUT",FALSE,"TRADITIONAL",2.54999995231628,"INSIDE_BOX",6,"ZONE_COVERAGE","COVER_3_ZONE",NA,8,8,-0.16979841561988,0.197618106380105,0.813243700191379,0.186756299808621,0.00173730775713921,-0.00173730775713921
2023100105,2023,4,"10/01/2023","13:00:00","HOU","PIT",3433,"(10:20) (Shotgun) M.Trubisky pass incomplete deep right to G.Pickens (S.Griffin).",4,"10:20",2,2,"PIT","HOU","PIT",36,23,6,"N","I",17,"SHOTGUN","3x1","GO",FALSE,"TRADITIONAL",2.78999996185303,"INSIDE_BOX",6,"ZONE_COVERAGE","COVER_6_ZONE",NA,0,0,1.95169372064993,-0.863239792641252,0.969680612906814,0.0303193870931864,0.0103688826784492,-0.0103688826784492
2023100105,2023,4,"10/01/2023","13:00:00","HOU","PIT",3246,"(13:41) (Shotgun) C.Stroud pass short left to N.Collins to PIT 22 for 14 yards (L.Wallace).",4,"13:41",3,11,"HOU","PIT","PIT",36,16,6,"N","C",13,"EMPTY","3x2","HITCH",FALSE,"TRADITIONAL",4.09000015258789,"OUTSIDE_LEFT",6,"ZONE_COVERAGE","COVER_2_ZONE",NA,14,14,2.03677091386635,2.69379521382507,0.885846167802811,0.114153832197189,0.0422175489366055,-0.0422175489366055
2023100105,2023,4,"10/01/2023","13:00:00","HOU","PIT",3752,"(3:51) C.Stroud pass short right to R.Woods ran ob at HST 48 for 8 yards.",4,"03:51",2,15,"HOU","PIT","HOU",40,23,6,"N","C",8,"SINGLEBACK","2x2","CROSS",TRUE,"DESIGNED_ROLLOUT_RIGHT",5.80000019073486,"OUTSIDE_RIGHT",7,"MAN_COVERAGE","COVER_1_MAN",NA,8,8,1.17243978998158,0.085349942673929,0.996829054085538,0.00317094591446221,-4.83287731185555e-05,4.83287731185555e-05
2023100105,2023,4,"10/01/2023","13:00:00","HOU","PIT",1711,"(4:07) (No Huddle, Shotgun) C.Stroud pass short middle to J.Metchie to HST 40 for 22 yards (C.Holcomb).",2,"04:07",2,12,"HOU","PIT","HOU",18,13,0,"N","C",13,"PISTOL","2x2","POST",FALSE,"TRADITIONAL",1.99000000953674,"INSIDE_BOX",6,"ZONE_COVERAGE","COVER_6_ZONE",NA,22,22,0.0823441129177809,1.92150697915349,0.848223756998777,0.151776243001223,0.015636645257473,-0.015636645257473
2023100105,2023,4,"10/01/2023","13:00:00","HOU","PIT",3047,"(1:58) (Shotgun) K.Pickett pass short left to G.Pickens to HST 33 for 17 yards (S.Nelson, E.Murray).",3,"01:58",3,18,"PIT","HOU",NA,50,16,6,"N","C",14,"EMPTY","3x2","HITCH",FALSE,"TRADITIONAL",3.79999995231628,"INSIDE_BOX",6,"ZONE_COVERAGE","COVER_3_ZONE",NA,17,17,0.918673187028617,1.48358503333293,0.821799535304308,0.178200464695692,-0.0255139544606209,0.0255139544606209
2023100105,2023,4,"10/01/2023","13:00:00","HOU","PIT",830,"(2:16) (Shotgun) C.Stroud pass incomplete short middle to N.Dell (L.Wallace) [E.Roberts].",1,"02:16",1,10,"HOU","PIT","PIT",22,7,0,"N","I",15,"SHOTGUN","2x2","HITCH",TRUE,"TRADITIONAL",2.30999994277954,"INSIDE_BOX",8,"ZONE_COVERAGE","COVER_3_ZONE",NA,0,0,4.66793329210486,-0.437368476763368,0.788991110399365,0.211008889600635,-0.0111114326864481,0.0111114326864481
2023100105,2023,4,"10/01/2023","13:00:00","HOU","PIT",2692,"(6:41) (Shotgun) K.Pickett pass incomplete short middle to G.Pickens (H.To'oTo'o).",3,"06:41",1,8,"PIT","HOU","HOU",8,16,3,"N","I",8,"SHOTGUN","3x1","GO",FALSE,"TRADITIONAL",3.0699999332428,"INSIDE_BOX",6,"ZONE_COVERAGE","COVER_4_ZONE",NA,0,0,5.57867487915792,-0.64784614671953,0.787748083472252,0.212251916527748,0.00623556599020958,-0.00623556599020958
2023100105,2023,4,"10/01/2023","13:00:00","HOU","PIT",2526,"(8:58) (Shotgun) C.Stroud pass incomplete short right to N.Collins (P.Peterson).",3,"08:58",2,6,"HOU","PIT","HOU",29,16,3,"N","I",7,"SHOTGUN","2x2","SLANT",FALSE,"TRADITIONAL",0.819999992847443,"INSIDE_BOX",6,"ZONE_COVERAGE","COVER_6_ZONE",NA,0,0,1.24969707243145,-0.890910913236439,0.888591311872005,0.111408688127995,-0.00685279816389084,0.00685279816389084
2023100105,2023,4,"10/01/2023","13:00:00","HOU","PIT",524,"(8:19) (Shotgun) K.Pickett pass incomplete short right to P.Freiermuth.",1,"08:19",2,7,"PIT","HOU","PIT",22,7,0,"N","I",11,"PISTOL","3x1","OUT",FALSE,"DESIGNED_ROLLOUT_RIGHT",0.829999983310699,"OUTSIDE_RIGHT",7,"ZONE_COVERAGE","COVER_3_ZONE",NA,0,0,0.708401719108224,-0.963329608552158,0.663841217756271,0.336158782243729,0.0104813426733017,-0.0104813426733017
2023100105,2023,4,"10/01/2023","13:00:00","HOU","PIT",3456,"(10:15) (Shotgun) M.Trubisky pass incomplete short right to G.Pickens (S.Griffin).",4,"10:15",3,2,"PIT","HOU","PIT",36,23,6,"N","I",5,"SHOTGUN","2x2","SLANT",FALSE,"TRADITIONAL",3.55999994277954,"INSIDE_BOX",6,"ZONE_COVERAGE","COVER_6_ZONE",NA,0,0,1.08845392800868,-1.81785231549293,0.980049495585263,0.0199505044147372,0.00763493031263351,-0.00763493031263351
2023100105,2023,4,"10/01/2023","13:00:00","HOU","PIT",62,"(14:54) C.Stroud pass incomplete short middle to N.Dell (D.Leal, L.Wallace).",1,"14:54",1,10,"HOU","PIT","HOU",31,0,0,"N","I",13,"I_FORM","2x1","POST",TRUE,"TRADITIONAL",3.67000007629395,"INSIDE_BOX",8,"ZONE_COVERAGE","COVER_3_ZONE",NA,0,0,1.7725695783738,-0.57889369293116,0.444638185203075,0.555361814796925,-0.00733623653650284,0.00733623653650284
2023100105,2023,4,"10/01/2023","13:00:00","HOU","PIT",875,"(1:28) (Shotgun) C.Stroud pass incomplete deep left to R.Woods [A.Highsmith].",1,"01:28",3,6,"HOU","PIT","PIT",18,7,0,"N","I",18,"SHOTGUN","2x2","GO",FALSE,"TRADITIONAL",2.84999990463257,"INSIDE_BOX",6,"MAN_COVERAGE","COVER_1_MAN",NA,0,0,3.9154528726358,-1.27311670396011,0.774642877280712,0.225357122719288,-0.0310245901346207,0.0310245901346207
2023100105,2023,4,"10/01/2023","13:00:00","HOU","PIT",3596,"(8:04) (Shotgun) C.Stroud pass short left to R.Woods ran ob at HST 34 for 13 yards (L.Wallace).",4,"08:04",2,14,"HOU","PIT","HOU",21,23,6,"N","C",13,"EMPTY","4x1","OUT",FALSE,"TRADITIONAL",3.59999990463257,"INSIDE_BOX",6,"ZONE_COVERAGE","COVER_4_ZONE",NA,13,13,0.126964392606169,1.64546793419868,0.986953421495855,0.0130465785041451,0.00906248739920557,-0.00906248739920557
2023100105,2023,4,"10/01/2023","13:00:00","HOU","PIT",3970,"(1:22) (Shotgun) M.Trubisky pass short left to J.Warren to HST 48 for 6 yards (G.Arnold).",4,"01:22",3,4,"PIT","HOU","PIT",46,30,6,"N","C",-3,"SHOTGUN","3x1","FLAT",FALSE,"TRADITIONAL",3.52999997138977,"INSIDE_BOX",6,"ZONE_COVERAGE","COVER_2_ZONE",NA,6,6,1.50166320591234,1.07602533709724,0.996088462066837,0.00391153793316334,-0.00178835156839341,0.00178835156839341
2023100105,2023,4,"10/01/2023","13:00:00","HOU","PIT",1318,"(10:51) (Shotgun) K.Pickett pass incomplete short middle to G.Pickens (S.Griffin).",2,"10:51",3,8,"PIT","HOU","PIT",23,13,0,"N","I",10,"SHOTGUN","2x2","IN",FALSE,"TRADITIONAL",2.44000005722046,"INSIDE_BOX",6,"ZONE_COVERAGE","COVER_3_ZONE",NA,0,0,0.0278196907602251,-1.5086213350296,0.814981007948518,0.185018992051482,0.0279772244393826,-0.0279772244393826
2023100105,2023,4,"10/01/2023","13:00:00","HOU","PIT",1195,"(12:17) (Shotgun) C.Stroud pass incomplete short left to R.Woods.",2,"12:17",3,6,"HOU","PIT","PIT",20,10,0,"N","I",4,"EMPTY","3x2","SLANT",FALSE,"TRADITIONAL",2.34999990463257,"INSIDE_BOX",6,"ZONE_COVERAGE","COVER_6_ZONE",NA,0,0,3.7407299465267,-1.20865846966626,0.818230537697673,0.181769462302327,-0.0201037228107452,0.0201037228107452
2023100105,2023,4,"10/01/2023","13:00:00","HOU","PIT",1829,"(1:57) (Shotgun) K.Pickett pass short right to G.Pickens to PIT 20 for 5 yards (S.Griffin).",2,"01:57",1,10,"PIT","HOU","PIT",15,13,0,"N","C",5,"EMPTY","3x2","OUT",FALSE,"TRADITIONAL",0.560000002384186,"INSIDE_BOX",6,"ZONE_COVERAGE","COVER_4_ZONE",NA,5,5,0.449802562128752,0.0991141602862626,0.82915098592639,0.17084901407361,-0.00123380124568939,0.00123380124568939
2023100105,2023,4,"10/01/2023","13:00:00","HOU","PIT",1003,"(:14) (Shotgun) K.Pickett pass short right to J.Warren to PIT 27 for 2 yards (S.Rankins; H.To'oTo'o) [J.Greenard].",1,"00:14",3,10,"PIT","HOU","PIT",25,10,0,"N","C",0,"SHOTGUN","3x1","ANGLE",FALSE,"TRADITIONAL",3.65000009536743,"OUTSIDE_RIGHT",6,"ZONE_COVERAGE","COVER_4_ZONE",NA,2,2,0.105228287633508,-1.46564492071047,0.769924357533455,0.230075642466545,0.0221314411610365,-0.0221314411610365
2023100105,2023,4,"10/01/2023","13:00:00","HOU","PIT",3777,"(3:46) (Shotgun) C.Stroud pass deep right to N.Collins for 52 yards, TOUCHDOWN.",4,"03:46",3,7,"HOU","PIT","HOU",48,23,6,"N","C",24,"SHOTGUN","3x1","CORNER",FALSE,"TRADITIONAL",3.03999996185303,"INSIDE_BOX",6,"MAN_COVERAGE","COVER_1_MAN",NA,52,52,1.25778973265551,5.74221026734449,0.996780725312419,0.00321927468758076,-0.000236440333537757,0.000236440333537757
2023100105,2023,4,"10/01/2023","13:00:00","HOU","PIT",3024,"(2:06) (Shotgun) K.Pickett pass incomplete deep right to N.Harris.",3,"02:06",2,18,"PIT","HOU",NA,50,16,6,"N","I",17,"SHOTGUN","3x1","OUT",FALSE,"SCRAMBLE",0.430000007152557,"OUTSIDE_RIGHT",6,"ZONE_COVERAGE","COVER_6_ZONE",NA,0,0,2.08146915421821,-1.1627959671896,0.791563391685486,0.208436608314514,0.0302361436188221,-0.0302361436188221
2023100105,2023,4,"10/01/2023","13:00:00","HOU","PIT",1922,"(1:28) (Shotgun) K.Pickett pass short right to J.Warren pushed ob at PIT 40 for 5 yards (C.Harris).",2,"01:28",1,10,"PIT","HOU","PIT",35,13,0,"N","C",0,"SHOTGUN","3x1","FLAT",FALSE,"TRADITIONAL",2.32999992370605,"INSIDE_BOX",6,"ZONE_COVERAGE","COVER_3_ZONE",NA,5,5,1.49443724693265,-0.124278432340361,0.803303711116314,0.196696288883686,0.00564653053879738,-0.00564653053879738
